time,size
1.133,999314
2.565,997671
3.291,993339
4.305,999320
4.336,999215
7.866,1001277
8.046,1009874
9.825,1014146
10.523,1003746
12.332,1003888
13.007,1005314
13.749,1003963
14.883,995804
21.738,984358
21.874,980562
22.321,974674
22.582,976873
25.458,969631
26.443,965001
27.611,965463
29.843,970367
30.563,976072
30.575,971525
32.145,964474
33.2,964556
33.443,958650
36.167,958171
37.465,957190
37.502,958790
40.719,963011
41.29,960909
41.337,956715
41.8,951168
43.615,941991
47.479,941134
47.542,935152
47.792,931217
47.966,940897
48.337,939351
53.41,942681
53.599,943957
53.714,949895
53.768,949553
59.011,946379
60.375,946810
60.677,946250
60.777,941738
62.224,933096
63.338,940330
64.059,944175
65.003,946734
65.597,942603
66.331,947413
67.241,943336
67.525,944589
67.818,940566
68.191,939341
70.355,939503
70.511,940904
70.82,936393
73.121,932703
74.182,932814
75.629,937443
76.096,943591
76.396,934342
77.046,929638
79.144,934404
79.371,940640
79.747,944610
79.974,942959
80.784,946755
81.401,942021
82.594,948380
83.018,944372
83.069,947935
83.427,948436
84.272,949079
84.693,947678
89.541,948022
92.398,938679
92.956,935705
93.882,929065
94.23,922201
95.024,930482
95.672,924616
95.807,926127
96.943,923534
98.521,916574
99.196,914948
99.799,906457
100.064,913908
103.559,920546
103.969,924520
106.81,920987
107.037,920292
107.44,933484
108.117,932890
109.419,926961
110.744,922770
112.027,928671
113.092,918980
114.421,919904
114.93,925062
115.274,922829
115.433,929892
115.806,938842
116.171,932637
116.736,929542
117.832,928112
118.483,923588
118.757,920014
119.665,923175
121.986,923727
122.073,931873
122.402,924258
123.011,928498
123.083,933843
123.227,925771
123.541,936409
123.653,936895
124.172,951289
127.575,956192
127.925,948570
131.573,953244
131.86,957685
132.063,951952
132.367,950540
134.598,947519
135.072,957938
137.412,959074
139.801,961862
139.991,956846
140.793,962472
141.423,970083
142.011,979703
142.095,977359
145.902,977559
146.175,980046
146.245,985651
146.395,982635
146.79,982950
148.004,986709
148.354,984385
148.797,993089
149.494,1000362
149.517,1005781
151.018,1006032
154.767,1004705
156.243,1004325
156.445,1009804
157.87,1013343
158.528,1011636
159.622,1007777
160.56,1007494
160.616,1014258
160.903,1014176
161.787,1018906
161.872,1016502
162.083,1008419
162.712,1004791
163.828,1000540
164.065,1003176
164.922,999235
165.672,1000797
169.144,1002616
170.78,1006577
171.607,1000010
174.122,996186
174.81,990784
175.515,990188
176.088,994292
178.111,997144
179.439,1005067
180.106,1000897
180.754,1001187
181.778,1000864
182.435,996595
183.141,992039
183.658,986566
184.531,990436
185.493,989899
187.481,987683
188.449,994402
189.578,994502
190.543,996818
190.703,999971
190.965,1001020
193.205,1000593
193.475,999178
194.197,992443
194.365,987734
194.649,992433
195.325,986969
195.858,991126
196.488,996956
198.048,994997
199.536,997946
199.556,993490
202.126,1000121
206.251,1015784
207.308,1015816
209.979,1009426
210.413,1009103
212.726,1011486
212.979,1012016
213.942,1006786
215.509,1007095
215.56,1007428
217.406,1005821
218.39,1010774
219.354,1008720
219.36,1007601
219.486,1008574
220.602,1005685
222.091,1007513
222.973,1011815
223.811,1011725
224.64,1010090
224.68,1011946
225.035,1009957
227.581,1015565
227.895,1012879
228.35,1019403
229.602,1021193
229.681,1016614
232.648,1023486
233.013,1032894
233.076,1025977
233.964,1027683
234.241,1026809
234.746,1022462
235.675,1022041
236.534,1020511
236.629,1015660
236.728,1020137
236.799,1024494
236.938,1026354
239.125,1019884
239.787,1025564
240.592,1032036
