time,size
1.227,1003234
1.685,991420
4.208,995440
4.487,987939
5.671,991859
6.161,989260
6.182,982085
6.187,974424
8.839,976540
9.245,973620
9.533,970060
10.157,966741
10.396,970375
11.038,961864
11.738,958869
13.289,964071
13.421,956517
13.825,965962
14.287,971353
15.629,969751
15.773,969772
16.287,973131
17.137,960539
17.189,968672
19.098,965549
21.019,962195
21.916,966861
22.375,973450
23.754,968380
24.117,976804
24.892,978924
25.299,975344
26.161,978915
26.458,977686
29.095,978809
29.494,981500
30.36,981434
30.77,983512
31.735,987839
32.97,997692
33.078,998069
33.264,998645
35.213,997991
35.32,996986
35.662,992760
35.79,995241
38.464,993596
38.642,995432
39.408,991510
41.013,990612
42.846,985372
44.919,975896
46.431,979055
46.687,973455
47.638,968604
50.191,967543
50.212,974623
51.058,977414
51.399,981595
53.275,982379
54.197,984675
55.064,987280
56.988,975569
57.562,974890
58.278,976348
60.554,979910
60.879,986729
62.174,977747
62.632,977404
62.899,984507
63.163,980479
65.183,982866
66.183,977714
66.223,979688
66.45,974482
66.474,970890
66.657,961368
67.022,967565
68.824,959327
70.54,962213
70.77,952743
71.387,957520
71.987,949405
72.092,955792
72.2,952555
73.01,950601
74.317,945386
75.603,947297
76.494,943347
77.841,948507
78.837,952647
78.997,943537
80.546,945620
83.799,939635
84.666,941957
85.581,937479
85.877,933998
87.157,928815
88.136,927154
88.287,931940
91.014,926358
91.984,917960
92.035,917823
92.052,927613
93.234,926686
93.246,926241
93.762,930577
94.067,929198
95.028,925672
95.343,923004
96.307,924705
96.524,926263
99.286,931351
100.096,922727
100.119,917583
101.586,914044
101.68,911770
103.243,915287
104.392,925085
104.712,925229
104.739,910830
107.462,909634
108.285,905398
108.435,909216
108.703,912602
108.747,907002
110.349,904457
111.819,905628
111.823,902493
111.932,903816
114.089,898395
114.182,899201
115.717,906490
119.113,912417
120.008,911675
120.995,914674
122.472,911667
122.576,918492
122.614,925846
122.856,933008
123.002,932771
123.554,929591
123.583,933455
123.809,940315
125.86,948553
127.631,949154
128.108,950161
129.536,949142
131.422,951020
131.77,950369
138.268,954335
138.899,947692
140.09,947762
140.317,956556
140.617,962345
142.193,961078
142.895,965558
144.675,961297
148.461,962743
149.977,964468
153.054,967502
156.259,964743
157.205,973470
157.586,975113
158.429,979003
160.039,981786
161.375,987105
162.817,980417
163.585,968832
165.883,971442
166.011,978427
166.668,987778
168.708,988857
173.625,993120
174.012,997671
174.677,992647
174.821,989666
175.53,993568
176.858,1001273
177.082,1006771
177.407,1006893
179.243,1014236
179.355,1016129
179.476,1017280
179.602,1024985
181.346,1028065
181.955,1035254
183.268,1044643
184.3,1050758
185.239,1052204
186.153,1056503
186.693,1047692
186.767,1055009
187.265,1054188
188.567,1049713
189.129,1045518
189.34,1046660
189.815,1049187
191.32,1052852
191.865,1055121
194.602,1063220
194.634,1064646
194.738,1063994
198.492,1068890
199.214,1067969
200.592,1064184
202.357,1059746
202.722,1057821
202.782,1059932
203.129,1056104
203.426,1053083
205.003,1050191
206.884,1050124
208.006,1045945
208.821,1043417
210.926,1039192
211.292,1044215
211.346,1039097
211.614,1041824
212.313,1032283
212.315,1038535
213.776,1037104
214.658,1034931
216.675,1030223
217.737,1031169
219.805,1031188
223.328,1030120
223.89,1034098
224.544,1026721
224.773,1028426
225.66,1034971
226.071,1040143
227.778,1032002
228.564,1029364
230.586,1024219
231.312,1023948
231.532,1022291
231.575,1026035
231.641,1016381
232.001,1018698
232.682,1019767
233.297,1020068
233.411,1020596
234.592,1025168
235.161,1024784
235.408,1024314
236.763,1028593
237.334,1034279
237.534,1029136
237.957,1028677
238.291,1028020
238.928,1028581
239.601,1030002
239.748,1029413
240.617,1033985
