time,size
5.956,1001731
6.767,1003424
7.951,1004406
18.651,991383
18.834,989927
20.885,993533
25.007,997648
25.085,1008424
26.458,1007560
26.614,1002530
29.51,1003586
31.423,1016382
34.119,1017946
48.037,1011716
53.685,1007473
58.738,1002065
63.279,1010371
65.958,1006709
85.88,1007283
88.582,1012324
90.066,1007797
93.734,1016873
98.451,1014622
98.623,1012786
99.814,1012855
100.076,1014114
101.513,1012996
101.794,1008698
107.193,1011958
107.648,1016954
119.012,1013212
120.512,1013507
121.704,1018980
130.406,1022926
131.864,1030270
135.237,1026688
142.927,1018381
150.152,1024731
150.153,1019173
152.788,1028484
157.564,1024128
160.274,1025320
162.428,1020173
165.302,1017771
166.35,1015247
166.407,1015210
170.58,1019819
172.621,1024576
173.455,1018317
176.885,1016048
179.778,1020803
180.135,1020752
185.283,1027504
185.707,1024252
186.507,1033807
194.979,1024348
198.989,1024906
199.496,1031341
199.599,1039087
204.939,1031504
207.117,1028184
207.822,1039267
207.883,1048319
209.601,1044312
211.366,1037560
213.06,1031018
225.555,1034187
228.067,1035158
228.453,1028937
238.671,1032864
239.152,1027318
241.041,1028927
