arrival_time,market_id_in_subsession,e_best_bid,e_best_offer,e_signed_volume
0.198,1,1750000,2147483647,0
0.447,1,0,2147483647,0
0.6579999999999999,1,1640000,2147483647,0
0.86,1,1640000,1700000,0
1.083,1,1640000,1680000,0
1.58,1,1670000,1680000,0
3.766,1,1670000,1680000,0
4.072,1,1670000,1680000,0
5.268,1,1670000,1680000,0
6.426,1,1670000,1730000,0
6.974,1,1690000,1730000,0
7.376,1,1670000,1730000,0
8.214,1,1670000,1730000,0
8.458,1,1670000,1720000,0
9.369,1,1660000,1720000,0
9.371,1,1660000,1720000,0
9.624,1,1660000,1680000,0
10.212,1,1670000,1680000,0
13.049000000000001,1,1670000,1710000,0
13.224,1,1670000,1690000,0
13.739,1,1670000,1690000,0
17.548,1,1640000,1690000,0
17.834,1,1190000,1690000,0
18.429000000000002,1,1190000,2147483647,0
18.43,1,1190000,1220000,0
18.643,1,1180000,1220000,0
18.71,1,1190000,1220000,0
18.985,1,1190000,1220000,0
19.098,1,1190000,1220000,0
19.305999999999997,1,1180000,1220000,0
20.249000000000002,1,1180000,1220000,0
20.389,1,1180000,1220000,0
20.51,1,1180000,1220000,0
21.499000000000002,1,1180000,1220000,0
21.623,1,1180000,1200000,0
24.209,1,1140000,1200000,0
24.586,1,1140000,1200000,0
26.761,1,1140000,1200000,0
26.781999999999996,1,1160000,1200000,0
26.933000000000003,1,1160000,1170000,0
27.131,1,1160000,1200000,0
27.508000000000003,1,1160000,1180000,0
27.793000000000003,1,1120000,1180000,0
27.895,1,1120000,1170000,0
27.983,1,1120000,1180000,0
28.09,1,1120000,1180000,0
28.241999999999997,1,1120000,1160000,0
28.428,1,1120000,1180000,0
28.921999999999997,1,1120000,1160000,0
29.311999999999998,1,1120000,1140000,0
30.261999999999997,1,1120000,1160000,0
31.432,1,1120000,1170000,0
31.874000000000002,1,1130000,1170000,0
32.298,1,1150000,1170000,0
32.47,1,1150000,1170000,0
34.335,1,1150000,1160000,0
36.207,1,1150000,1170000,0
38.069,1,1120000,1170000,0
38.532,1,1120000,1170000,0
38.591,1,1120000,1170000,0
39.522,1,1120000,1130000,0
40.656,1,1120000,1160000,0
41.244,1,1120000,1220000,0
42.452,1,1120000,1220000,0
43.174,1,1190000,1220000,0
43.251000000000005,1,1120000,1220000,0
43.285,1,1200000,1220000,0
43.42100000000001,1,1200000,1220000,0
43.943000000000005,1,1200000,1220000,0
44.297,1,1200000,1220000,0
44.736000000000004,1,1200000,1220000,0
46.00899999999999,1,1200000,1230000,0
46.318000000000005,1,1210000,1230000,0
46.974,1,1200000,1230000,0
48.215,1,1180000,1230000,0
48.395,1,1180000,1230000,0
48.736999999999995,1,1140000,1230000,0
49.343999999999994,1,1090000,1230000,0
50.208,1,1100000,1260000,0
50.533,1,1100000,1120000,0
50.797,1,1090000,1120000,0
51.013000000000005,1,1090000,1100000,0
53.053999999999995,1,1080000,1100000,0
53.68,1,1060000,1100000,0
54.354,1,1060000,1100000,0
54.663000000000004,1,1060000,1080000,0
54.81,1,1060000,1070000,0
56.313,1,1020000,1070000,0
56.332,1,1000000,1070000,0
56.493,1,1000000,1060000,0
56.95399999999999,1,1020000,1060000,0
57.361000000000004,1,1020000,1050000,0
57.825,1,1020000,1060000,0
58.568000000000005,1,1000000,1060000,0
59.367,1,1030000,1060000,0
59.799,1,1030000,1040000,0
60.115,1,1030000,1040000,0
60.681000000000004,1,1030000,1040000,0
61.081,1,1030000,1040000,0
61.458999999999996,1,1030000,1040000,0
61.88,1,1030000,1040000,0
61.951,1,1030000,1040000,0
62.43,1,1030000,1050000,0
63.068999999999996,1,1020000,1050000,0
63.111000000000004,1,1020000,1050000,0
64.76899999999999,1,1030000,1050000,0
66.934,1,1020000,1050000,0
67.12100000000001,1,1020000,1030000,0
67.62100000000001,1,0,1050000,0
67.911,1,1030000,1050000,0
68.692,1,1030000,1050000,0
