arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force,fundamental_value
0.027,1,710000,S,5,640371.122
0.096,1,640000,B,5,640371.122
0.689,1,600000,S,5,640371.122
0.724,1,640000,B,5,640371.122
2.487,1,670000,S,5,640371.122
3.013,1,600000,S,5,640371.122
3.348,1,650000,S,5,640371.122
3.605,1,620000,B,5,640371.122
3.728,1,680000,S,5,640371.122
3.797,1,650000,B,5,640371.122
4.389,1,620000,B,5,640371.122
4.4,1,690000,S,5,640371.122
4.458,1,620000,B,5,640371.122
4.475,1,630000,S,5,640371.122
4.648,1,630000,S,5,640371.122
4.771,1,640000,B,5,640371.122
5.166,1,560000,B,5,640371.122
5.359,1,640000,B,5,640371.122
6.291,1,630000,S,5,640371.122
6.292,1,650000,S,5,640371.122
6.573,1,680000,S,5,640371.122
6.625,1,700000,S,5,640371.122
6.668,1,560000,B,5,640371.122
6.794,1,600000,B,5,640371.122
7.296,1,620000,B,5,640371.122
7.428,1,600000,B,5,640371.122
7.758,1,650000,B,5,640371.122
8.297,1,600000,S,5,640371.122
8.895,1,630000,B,5,640371.122
9.373,1,670000,S,5,640371.122
10.692,1,620000,B,5,640371.122
11.989,1,690000,S,5,640371.122
12.807,1,580000,B,5,640371.122
12.938,1,690000,S,5,640371.122
13.663,1,600000,B,5,640371.122
14.38,1,1030000,B,5,1029584.216
15.831,1,1000000,B,5,1029584.216
15.84,1,1070000,S,5,1029584.216
15.92,1,1030000,B,5,1029584.216
15.969,1,1010000,S,5,1029584.216
16.014,1,1000000,B,5,1029584.216
16.37,1,1050000,S,5,1029584.216
16.805,1,1040000,S,5,1029584.216
17.274,1,1030000,S,5,1029584.216
18.813,1,1060000,S,5,985098.03
19.11,1,1010000,S,5,985098.03
19.554,1,1050000,S,5,985098.03
20.411,1,990000,S,5,985098.03
22.161,1,930000,B,5,985098.03
23.603,1,970000,B,5,985098.03
23.698,1,950000,B,5,985098.03
24.472,1,1040000,B,5,985098.03
24.56,1,970000,B,5,985098.03
24.774,1,1040000,S,5,985098.03
25.799,1,880000,B,5,905820.952
26.165,1,920000,S,5,905820.952
26.614,1,920000,S,5,905820.952
27.202,1,940000,S,5,905820.952
27.539,1,950000,S,5,905820.952
28.67,1,920000,S,5,905820.952
29.122,1,870000,B,5,905820.952
29.802,1,850000,B,5,905820.952
29.825,1,880000,B,5,905820.952
30.154,1,900000,B,5,905820.952
30.319,1,940000,S,5,905820.952
31.207,1,890000,B,5,905820.952
31.439,1,870000,B,5,905820.952
32.419,1,890000,B,5,905820.952
32.503,1,900000,B,5,905820.952
32.749,1,920000,S,5,905820.952
32.913,1,890000,B,5,905820.952
32.994,1,920000,S,5,905820.952
33.426,1,910000,B,5,905820.952
33.693,1,870000,B,5,905820.952
34.321,1,930000,S,5,905820.952
34.422,1,940000,S,5,905820.952
34.691,1,910000,B,5,905820.952
34.934,1,930000,B,5,905820.952
35.215,1,910000,B,5,905820.952
35.221,1,940000,S,5,905820.952
35.23,1,880000,S,5,905820.952
36.641,1,940000,S,5,905820.952
37.63,1,950000,B,5,905820.952
37.855,1,860000,B,5,905820.952
38.495,1,900000,S,5,905820.952
38.633,1,920000,S,5,905820.952
39.685,1,920000,B,5,905820.952
40.759,1,940000,S,5,905820.952
41.362,1,910000,S,5,905820.952
41.623,1,880000,B,5,905820.952
41.749,1,960000,S,5,905820.952
42.287,1,950000,S,5,905820.952
43.587,1,910000,B,5,858066.082
44.162,1,870000,B,5,858066.082
44.702,1,890000,S,5,858066.082
45.032,1,900000,S,5,858066.082
45.273,1,870000,S,5,858066.082
46.311,1,850000,S,5,858066.082
46.424,1,880000,S,5,858066.082
46.903,1,850000,B,5,858066.082
47.544,1,840000,S,5,858066.082
47.657,1,860000,S,5,858066.082
48.79,1,830000,B,5,858066.082
48.937,1,890000,S,5,858066.082
49.069,1,830000,B,5,858066.082
49.967,1,890000,S,5,858066.082
50.442,1,840000,B,5,858066.082
50.791,1,910000,S,5,858066.082
50.87,1,790000,B,5,858066.082
53.144,1,930000,S,5,858066.082
53.292,1,880000,B,5,858066.082
54.01,1,840000,B,5,858066.082
54.17,1,900000,S,5,858066.082
55.914,1,860000,B,5,858066.082
56.08,1,860000,S,5,858066.082
56.247,1,880000,S,5,858066.082
56.886,1,860000,B,5,858066.082
57.563,1,850000,B,5,858066.082
59.091,1,870000,B,5,858066.082
59.456,1,840000,B,5,858066.082
59.528,1,840000,B,5,858066.082
59.964,1,820000,B,5,858066.082
60.558,1,830000,B,5,858066.082
60.568,1,860000,S,5,858066.082
61.697,1,940000,S,5,864811.14
61.708,1,850000,B,5,864811.14
62.328,1,810000,B,5,864811.14
62.476,1,860000,B,5,864811.14
62.922,1,880000,S,5,864811.14
63.191,1,790000,S,5,864811.14
63.431,1,900000,S,5,864811.14
63.581,1,800000,B,5,864811.14
63.731,1,900000,S,5,864811.14
63.993,1,820000,B,5,864811.14
64.097,1,840000,S,5,864811.14
64.783,1,900000,S,5,864811.14
64.85,1,800000,B,5,864811.14
67.004,1,750000,B,5,780866.623
67.307,1,810000,S,5,780866.623
68.538,1,780000,B,5,780866.623
68.573,1,780000,B,5,780866.623
69.066,1,760000,B,5,780866.623
70.467,1,740000,B,5,781632.836
71.36,1,830000,B,5,793720.264
72.06,1,800000,S,5,793720.264
72.56,1,830000,B,5,793720.264
74.541,1,800000,S,5,793720.264
74.945,1,850000,S,5,793720.264
75.222,1,810000,B,5,793720.264
75.472,1,780000,S,5,793720.264
