arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force,fundamental_value
9.178,1,890000,S,15,899022.53
10.109,1,850000,B,15,899022.53
34.519,1,870000,S,15,899022.53
44.171,1,970000,S,15,899022.53
55.149,1,950000,S,15,899022.53
55.513,1,830000,B,15,899022.53
59.655,1,980000,S,15,899022.53
60.911,1,1050000,B,15,899022.53
66.275,1,840000,B,15,899022.53
70.371,1,790000,S,15,786131.333
73.667,1,670000,B,15,786131.333
81.621,1,790000,S,15,768301.734
92.849,1,770000,B,15,768301.734
95.566,1,860000,S,15,768301.734
