time,size
4.301,1006493
4.668,995971
12.352,992226
13.145,990966
16.936,983750
17.296,983493
21.035,985816
21.629,981338
21.686,975763
25.837,969305
27.979,967799
28.71,981111
30.521,982930
31.172,989678
47.298,988822
53.029,990763
58.371,983618
59.393,987441
59.485,984908
65.237,981953
69.533,979102
69.878,986275
78.181,977801
79.788,975135
82.322,973801
82.571,963466
90.161,963452
90.504,965900
92.308,967185
94.555,962128
97.694,956724
98.193,952237
99.283,955202
100.671,960828
103.038,959084
110.28,965479
112.959,964995
114.69,961302
117.217,965030
118.661,966277
120.741,969727
121.307,969318
123.667,975684
124.787,979405
129.237,979135
132.991,979349
133.498,984352
141.364,985605
142.759,982536
145.786,979428
147.453,979042
157.609,979961
157.66,981992
162.347,973298
163.71,974683
176.714,979171
176.811,985467
177.02,977649
177.388,977292
179.268,971350
180.731,972948
183.907,962343
186.691,955836
186.831,956526
188.492,952843
189.57,946645
189.642,939564
192.588,937920
195.352,939451
196.379,944478
201.326,945152
204.699,942789
205.613,939408
207.358,940491
207.623,938353
208.62,950012
209.978,952854
212.109,945633
214.367,948060
221.752,949454
227.403,944445
228.192,943481
230.529,947414
241.12,941993
