time,size
3.859,993348
6.047,991874
9.805,991183
11.406,991180
16.939,989347
19.37,991795
19.485,997045
21.265,997345
22.377,1001299
23.951,994130
26.511,990854
27.149,991970
27.359,989935
28.71,993781
30.893,995579
31.657,994552
32.975,997229
34.076,1000158
35.614,993374
41.43,993716
43.555,998196
44.916,992808
45.929,993848
54.398,996254
56.125,992822
60.346,998946
62.126,995966
62.138,998276
66.66,994489
68.931,988527
76.923,982178
80.45,988230
88.694,985607
89.546,982906
95.02,988258
98.847,990753
98.858,997822
100.037,1004919
100.431,1000480
100.446,1003420
100.838,1004789
105.648,1008484
111.472,1006381
112.651,1007188
113.409,1010920
114.959,1013855
117.47,999342
119.001,991121
126.464,998791
126.822,999274
126.985,1005813
127.532,1004259
127.926,998268
129.452,996467
130.64,996134
134.163,987983
134.565,991238
137.762,988033
144.745,976904
148.526,975112
150.543,974782
151.33,970076
151.734,971561
152.279,975825
153.33,978945
154.237,980631
157.091,981554
159.712,977706
160.863,978149
165.435,972469
176.586,980256
179.101,988578
180.327,986570
189.029,981634
189.334,978633
189.687,989324
190.474,987830
190.92,981557
192.22,983703
201.547,983749
201.877,982216
205.825,981877
208.37,978960
215.036,983474
218.351,985527
221.968,979565
222.543,990154
229.857,993778
246.565,982641
