time,size
0.015,994888
2.396,988759
6.742,995772
8.586,998373
9.515,1000672
10.282,1002249
13.439,1002079
13.653,1003525
14.114,1007043
22.095,1013986
25.3,1010981
28.398,1011237
31.414,1006055
32.72,1003302
33.969,999367
37.255,1000090
38.429,1002551
39.03,1002550
40.709,1004104
45.83,996247
54.488,999954
54.87,1005752
55.953,1007473
61.548,1008717
65.366,1010377
66.068,1016151
72.382,1015275
74.965,1020717
76.679,1027830
77.851,1021135
80.37,1017173
82.574,1022775
83.143,1024984
89.341,1022159
95.658,1025501
96.776,1019592
99.984,1016410
102.761,1006332
108.721,1012567
109.03,1008163
109.197,1007116
110.117,1003648
116.265,1023153
117.145,1017622
120.665,1018973
123.295,1028419
125.487,1027752
127.327,1029996
128.96,1033831
133.623,1031695
138.769,1024936
145.332,1025731
146.7,1020666
148.776,1028302
151.71,1037010
152.857,1046889
153.186,1048936
155.176,1040195
157.915,1038267
165.257,1036518
165.407,1035324
170.175,1032875
173.682,1030538
175.161,1029626
182.166,1036703
182.416,1050938
184.061,1048048
188.328,1049195
188.737,1046106
190.204,1040090
194.239,1048257
196.146,1044039
197.606,1048126
206.602,1048914
209.625,1055733
210.821,1054840
216.469,1045880
218.783,1048821
222.835,1055426
228.136,1056299
231.983,1052329
233.739,1051088
243.361,1053784
