time,size
1.253,994026
5.058,994567
7.505,998436
19.461,996673
20.686,993213
21.81,991981
22.22,993216
24.789,994187
32.251,988470
32.725,993224
44.017,987901
45.369,989748
51.833,989411
52.577,979611
62.912,978108
63.656,974395
64.837,974893
65.371,974511
66.385,968555
69.1,968558
69.459,970669
69.697,970698
70.861,972534
71.177,972800
83.058,965276
83.568,952083
85.356,943935
86.3,948072
90.157,947710
92.824,951561
93.939,947968
95.409,965063
103.495,963531
104.524,967174
107.046,964608
109.915,957051
111.017,954800
116.419,942859
121.193,945288
121.774,950369
126.381,947860
126.867,955185
126.89,958973
127.21,944336
131.309,942582
135.423,949458
136.345,947813
143.413,949350
143.764,951486
149.779,949982
151.032,953755
154.352,955903
162.58,956639
165.516,965368
166.49,957653
173.248,953073
174.093,964007
176.717,967312
179.341,974415
181.283,973554
182.305,973394
184.143,978324
184.782,977916
185.171,979995
187.429,989617
187.63,991080
188.611,996607
194.9,995645
197.751,1003611
199.399,997854
203.29,988740
211.497,990955
215.191,993910
218.734,993775
219.133,993303
230.206,997931
233.844,998946
234.951,988334
239.18,989788
244.862,985169
