time,size
3.265,1003671
5.382,1005478
5.937,1004699
14.376,1007931
15.451,1007189
19.476,1005358
20.953,1001894
28.804,1000210
32.378,1004668
34.9,1002702
38.541,1011052
41.66,1011982
43.079,1012212
50.25,1017962
51.121,1013650
52.901,1012973
56.714,1017275
60.218,1011891
63.672,1017198
64.623,1012480
67.617,1005601
69.643,1009204
72.744,995473
73.451,992539
75.463,986481
76.155,985819
80.697,986049
83.313,985375
86.512,982873
89.215,987424
95.339,992466
97.789,993515
105.654,990527
117.0,991252
118.463,993623
122.643,990005
124.496,990346
124.616,996469
128.077,993995
129.333,989063
132.933,993270
137.918,997099
150.106,991929
151.262,998093
152.249,998102
162.564,999000
162.699,1002848
162.958,1006772
164.404,1003720
165.023,1007585
168.962,1003279
172.394,1001425
173.816,1001896
182.342,1003629
183.017,1002863
188.168,1003730
189.672,1001580
192.889,998029
193.24,1001368
193.465,1004550
194.862,1005757
199.516,1003443
199.738,1006778
203.04,1012121
203.34,1019788
203.876,1015101
204.741,1014225
206.56,1016407
206.798,1019444
208.916,1019191
209.226,1019428
212.433,1010875
213.79,1015827
216.945,1021532
217.741,1021843
218.746,1013245
223.067,1014935
225.219,1018671
226.753,1022635
233.315,1029239
241.064,1024741
