time,size
1.775,998772
5.13,999656
6.954,997268
8.068,992758
10.468,990935
10.555,992980
12.331,1004891
13.748,1002852
16.168,1005116
20.307,1009986
22.43,1011760
31.751,1010189
34.095,1007767
38.551,1009003
39.525,1002230
39.896,1005730
40.046,1008775
42.748,1017104
45.443,1018531
46.14,1025578
52.416,1021937
56.294,1024485
61.177,1027225
63.899,1025809
64.982,1039606
66.507,1038745
67.96,1045851
69.145,1051332
73.915,1053888
79.288,1064042
80.566,1060872
86.856,1067029
88.678,1060554
99.054,1062356
109.718,1069242
113.443,1068927
119.963,1076001
127.693,1073675
133.664,1078457
134.005,1082917
137.678,1084974
138.639,1087456
139.389,1092318
141.565,1088735
142.185,1086749
145.821,1090066
148.333,1095869
149.577,1097483
152.53,1097643
154.359,1105894
155.092,1098996
160.114,1103576
164.43,1105544
167.773,1106413
169.079,1098095
169.96,1105396
170.062,1095509
172.866,1097887
173.421,1091333
176.396,1091165
177.46,1091873
180.396,1095814
187.079,1089985
191.688,1092505
195.306,1097497
199.607,1099831
203.394,1103443
204.006,1105796
212.152,1107414
218.519,1102802
218.571,1097552
219.779,1103313
225.78,1105631
230.74,1108259
231.896,1112421
234.699,1111562
235.965,1110176
240.908,1111917
