time,size
0.133,1003710
1.464,1000135
9.37,1004168
10.492,999684
11.628,996378
14.791,996418
23.085,997014
23.419,992871
25.169,992941
27.695,993191
27.804,988945
31.468,996692
33.167,999951
35.779,1000671
40.491,993313
41.055,993948
45.838,1003044
51.897,1008957
56.156,1006857
58.379,998752
63.654,1005687
67.824,1016528
74.527,1019452
77.189,1018983
92.448,1018756
101.193,1020268
103.338,1021267
106.071,1019795
120.161,1023797
122.938,1019873
123.828,1016281
128.073,1018912
128.108,1019023
130.798,1022302
131.826,1024858
132.923,1019267
134.115,1019994
136.904,1022259
139.268,1020976
141.596,1024581
151.768,1025378
157.954,1022725
160.083,1026697
162.906,1027685
165.471,1025912
167.474,1030852
172.291,1030676
173.848,1022732
184.542,1020888
187.631,1025135
195.864,1019131
196.896,1018861
197.569,1014187
197.898,1021865
201.52,1022093
202.306,1028246
203.432,1025134
205.148,1022537
205.937,1027760
206.925,1023204
207.05,1020422
210.771,1029831
215.047,1035017
217.038,1036717
219.432,1041318
219.57,1044009
223.062,1041287
227.172,1042187
227.238,1035925
231.896,1034898
233.028,1037419
234.075,1038077
236.732,1036192
236.877,1030460
238.533,1024857
238.929,1026499
242.426,1021732
