time,size
1.692,1009556
3.814,1011642
9.661,1006983
12.613,1015722
15.259,1011539
18.81,1013432
22.496,1014275
25.92,1022058
28.777,1023551
32.443,1018164
34.401,1017128
35.705,1013763
38.401,1020403
40.333,1017783
41.262,1019289
43.737,1012226
52.656,1002412
53.472,1005811
54.867,1007799
58.646,1005578
63.303,1012206
64.572,1011629
81.092,1013456
83.538,1014466
83.881,1018048
90.706,1012693
97.277,1014159
99.689,1014250
106.139,1016154
109.45,1016353
114.125,1021142
122.246,1025166
123.315,1026940
125.397,1025273
127.758,1014696
128.325,1011381
131.904,1015937
135.882,1017296
136.326,1022044
138.275,1025709
139.926,1020635
142.781,1024443
146.198,1022808
148.347,1015651
155.16,1009181
157.381,1014336
163.695,1013758
164.3,1017125
166.853,1011824
167.924,1016678
171.321,1013690
171.488,1015809
173.419,1013863
179.051,1013058
182.6,1009928
185.203,1017231
187.683,1010166
190.114,1010469
196.494,1012985
202.919,1006723
204.223,1015510
205.03,1008937
211.845,1012377
214.479,1015198
214.608,1012145
214.953,1014333
215.425,1018722
215.687,1022679
219.261,1021062
219.509,1019805
221.353,1019341
223.748,1025832
226.486,1033676
228.721,1030600
232.842,1035420
233.041,1032180
235.927,1031939
238.502,1023629
241.346,1019131
