time,size
0.492,1005715
1.808,1002522
3.437,999194
4.085,997980
10.257,997812
13.934,997453
14.503,995581
15.661,997203
19.339,993353
28.654,987298
33.069,998024
40.701,996391
41.677,990678
43.859,987853
44.783,985786
47.86,986746
49.012,989419
55.245,986286
55.854,982153
64.519,984861
64.698,980722
70.668,969231
74.141,973651
74.976,977899
75.762,983056
77.033,985376
78.117,984524
79.382,983623
81.299,986329
89.855,982230
91.407,979510
93.275,976621
94.281,978068
96.883,975886
99.602,979833
101.63,987914
102.048,983313
109.048,984752
113.992,992160
114.573,987541
115.923,984461
120.496,977883
121.457,979192
123.821,979246
128.643,978800
133.343,978908
141.328,981285
144.65,982188
145.987,992748
149.553,993517
149.732,991813
152.207,989999
154.257,990417
155.956,986354
162.994,992096
170.366,989931
171.517,995529
173.178,994926
176.888,990391
176.945,986237
178.442,991334
181.952,989257
192.646,989710
203.476,990260
205.09,993165
212.772,987391
217.264,994302
218.901,993173
220.703,986829
223.397,988294
224.647,987462
227.278,999497
237.198,992997
239.714,984249
240.659,989579
