time,size
2.953,1001389
13.277,1013210
13.4,1008082
18.544,1011018
21.078,1008413
22.234,1012744
22.822,1018764
23.586,1016799
23.906,1018788
25.876,1018337
30.874,1015795
31.251,1014530
36.671,1013981
39.646,1007292
42.738,1015532
44.672,1013877
48.893,1015201
49.036,1020276
54.095,1015544
57.029,1012329
60.318,1007554
62.018,1004235
62.299,1005508
62.62,1013429
64.561,1008609
68.1,1001260
71.693,1001060
74.866,1001074
82.328,1001887
84.796,1000789
86.885,1009053
92.353,1008555
92.692,1010134
93.155,1015515
94.385,1024387
99.365,1022725
102.103,1013584
108.361,1010262
112.052,997463
121.369,1005585
123.953,1006710
125.709,1010523
127.569,1008204
128.032,1010094
129.643,1010612
131.042,1011176
135.872,1010692
136.55,1013623
143.497,1017922
148.013,1029177
148.925,1027331
150.945,1027566
151.363,1030329
153.47,1035952
154.775,1038725
159.612,1038815
166.549,1039796
169.462,1045503
175.08,1041909
186.237,1042323
193.839,1045234
194.272,1046839
197.73,1040388
197.922,1035561
202.333,1037815
212.043,1035014
212.591,1041375
221.063,1042744
222.254,1045535
230.992,1048655
231.949,1042222
235.747,1045270
239.634,1037863
243.655,1030712
