time,size
5.69,995682
22.033,1003685
25.091,1005433
27.366,1000555
32.299,1000905
32.45,1000484
36.713,999153
39.65,995774
42.808,989846
44.783,991690
44.798,993453
45.256,998969
47.38,1003484
53.884,1005982
59.943,1010722
66.399,1020744
66.591,1022781
67.125,1026755
68.655,1025599
70.961,1022525
72.637,1017716
72.793,1018963
78.761,1010532
79.523,998314
79.566,1001697
85.178,1004915
93.744,1002488
97.04,1009071
104.382,1010529
106.951,1012674
106.955,1014642
108.642,1015646
114.332,1015453
119.036,1019935
119.235,1023122
119.394,1024585
119.406,1024909
120.208,1018495
120.928,1019035
123.089,1022379
123.821,1020211
128.735,1015186
129.094,1015349
130.129,1012063
136.124,1014414
141.13,1022674
141.621,1033754
142.642,1037192
145.229,1042297
149.452,1046627
151.723,1040657
153.06,1042807
154.034,1046197
155.915,1045287
156.733,1043119
157.739,1051015
158.195,1048486
159.58,1053780
160.135,1049481
161.885,1056762
162.52,1054334
164.587,1045550
167.198,1041601
176.945,1050603
177.236,1043435
178.488,1052706
180.883,1055047
181.778,1049977
182.745,1054677
183.503,1052273
184.362,1053698
185.913,1051678
186.695,1049408
188.197,1052102
195.768,1049086
198.991,1052084
200.804,1051628
204.379,1049459
207.033,1048709
210.776,1052123
214.499,1053580
214.858,1057724
214.926,1058006
216.29,1060613
216.622,1056532
226.006,1055463
226.06,1056007
229.307,1055073
239.96,1054759
243.84,1050537
