time,size
5.847,994818
7.828,983958
13.307,979931
15.254,975805
17.083,973513
18.965,961459
19.029,968611
22.27,964982
26.098,962513
26.692,955118
29.781,944427
32.462,940671
37.655,946556
43.789,943581
46.652,943418
58.488,948507
67.769,960598
73.371,971557
73.517,975976
80.538,974785
87.413,969761
88.851,976923
88.978,973743
90.703,971019
104.616,968610
108.229,961071
108.83,955942
110.075,952859
110.519,958805
111.814,948688
112.965,941981
119.329,943719
119.551,944977
119.757,949748
119.967,944658
121.65,945185
125.534,940669
128.142,942946
131.66,945532
132.401,946534
137.083,942779
141.07,941413
141.755,944989
143.185,945809
145.727,953037
148.833,958330
154.418,951845
155.08,952251
160.495,959295
161.409,959906
164.049,952709
165.489,960191
177.096,961660
191.876,971825
194.107,970486
200.315,974442
202.528,972203
203.181,969732
203.525,963944
205.075,948411
206.625,941909
207.463,937865
212.139,935177
213.03,940422
213.33,943150
225.059,943305
226.039,942579
231.977,941824
232.791,944089
235.564,944821
236.617,942806
237.934,939348
239.98,949269
243.811,957332
