time,size
0.312,999585
1.163,1000908
2.88,1007542
3.114,1008082
5.518,1009657
5.8,1008628
11.486,1007794
11.929,1002565
13.445,998259
14.887,999725
14.988,997767
19.494,996167
21.117,991943
23.608,992399
24.564,994890
25.477,1000848
28.047,995961
30.792,992931
31.177,996745
33.363,1005112
37.304,1002638
39.743,1001122
40.686,1003318
41.672,1005408
46.286,1006194
46.418,998731
51.118,995245
52.072,993615
52.214,988735
54.363,993669
59.448,1000123
60.929,999522
61.07,1008866
61.546,1001572
62.404,1003227
63.251,997170
67.093,993735
69.387,996330
71.418,996873
74.396,996702
78.882,990222
83.753,983096
88.501,986659
92.994,982818
96.278,981917
100.571,982630
101.208,978041
101.61,977739
103.616,986906
110.936,988959
112.343,991242
112.6,990611
116.151,990681
116.68,992577
118.059,993221
121.666,990332
128.651,999898
131.393,1002714
133.249,1004400
133.684,1005520
139.295,1000678
140.499,999900
145.231,1000998
146.336,1003529
147.713,1003199
149.545,1005277
156.582,1009163
157.005,1006429
157.663,1013094
161.907,1021803
166.221,1021298
171.215,1017081
181.63,1011030
182.301,1012493
184.912,1020615
186.601,1018052
188.553,1012865
189.049,1009195
190.656,1013760
193.692,1008202
193.948,1004342
195.381,1007799
196.351,1010193
197.062,1013008
201.827,1017102
210.709,1016757
214.951,1017826
215.865,1015117
217.211,1025219
232.372,1018588
237.58,1015592
237.644,1015338
243.288,1024259
