time,size
0.097,996359
0.841,995339
1.581,993295
2.918,987499
13.291,987346
14.93,992556
15.994,992532
19.823,986941
21.686,985847
23.219,987191
25.899,995116
35.686,992022
36.046,991360
43.337,993697
45.138,993398
45.174,992360
47.302,991348
50.901,990561
51.622,988527
52.055,998282
55.218,1004676
56.792,1008039
57.451,1000744
63.518,998687
68.556,1005013
69.037,998430
71.578,1000840
76.387,1000979
79.939,1006034
80.068,1001163
82.324,1008671
83.663,1011958
96.317,1010496
97.37,1004744
105.087,999887
111.913,1006139
115.593,1000097
116.794,1000296
117.316,1002733
119.249,1007612
122.401,1010902
123.776,1004823
132.614,1006187
143.766,1010298
146.867,1011790
147.754,1016245
153.582,1013919
159.737,1008583
160.774,1010489
160.923,1022227
162.896,1031469
163.663,1024680
164.393,1020112
165.259,1026674
166.954,1021211
167.041,1028425
171.479,1031761
176.722,1032206
180.827,1040591
183.69,1047110
184.781,1048068
186.889,1050601
187.29,1052568
188.202,1059689
190.238,1060270
190.734,1060598
192.422,1062706
199.32,1057096
214.031,1061933
215.033,1061517
218.634,1060726
222.859,1060157
224.683,1061699
225.232,1053215
229.925,1052174
230.305,1052292
231.479,1055481
234.068,1061812
242.51,1060664
