time,size
1.145,989993
2.284,985260
2.489,991426
2.505,988123
4.322,989803
5.925,1002358
6.158,1004633
6.196,1011496
7.371,1015374
7.672,1017808
7.701,1010522
9.716,1008259
10.131,1004834
10.301,1000440
10.326,1010221
11.761,1012379
12.004,1012975
13.523,1008521
14.018,1009667
14.549,1002747
16.027,1011364
18.101,1017050
19.349,1010427
19.393,1010128
19.467,1021556
19.699,1017916
19.817,1019983
21.379,1019687
22.445,1027070
24.295,1024053
25.469,1025082
26.15,1033167
26.568,1030525
27.809,1043196
28.208,1030309
28.659,1028939
30.14,1023695
30.453,1017080
30.53,1016413
32.648,1013115
32.831,1018864
34.19,1035419
34.438,1036195
35.139,1032543
35.149,1032419
38.654,1015759
38.847,1012449
40.447,1015118
42.936,1018199
44.579,1008232
47.398,1006201
47.628,1011490
48.675,1001252
49.892,997148
52.793,993027
52.931,991418
54.511,995466
56.067,997116
56.927,1004738
58.847,1008940
59.088,1014254
59.573,1013821
59.994,1013100
61.628,1011072
61.959,1014601
63.812,1011663
64.244,1018581
64.82,1018970
65.044,1026199
65.81,1024734
66.291,1028046
66.293,1029063
66.297,1026522
66.557,1029745
70.747,1026358
72.476,1025074
73.248,1028488
73.362,1035647
74.033,1037740
74.77,1034016
75.893,1037067
76.059,1044864
77.465,1043825
78.129,1039126
78.149,1034783
79.076,1037916
80.076,1042975
80.228,1039692
80.761,1032147
80.96,1035023
81.447,1041090
82.822,1036472
83.452,1028883
84.852,1034395
85.175,1035822
85.869,1035017
86.457,1033814
87.67,1030093
87.795,1027819
88.124,1025082
89.825,1034318
90.526,1041134
91.64,1044258
93.598,1039123
95.085,1040160
95.933,1036378
96.178,1039216
96.339,1050031
97.952,1041963
98.047,1034528
98.528,1041312
99.349,1034948
99.819,1034243
100.43,1031083
101.111,1025915
101.294,1021995
101.333,1030801
101.428,1028854
103.764,1031633
104.264,1033389
105.431,1037037
106.296,1023224
107.699,1018256
109.215,1021584
110.346,1024667
110.503,1024834
110.63,1019473
113.432,1018827
113.508,1024723
114.124,1020001
116.662,1022284
116.972,1023492
118.817,1024577
120.264,1021706
124.756,1016895
126.952,1019036
127.244,1024600
129.993,1031685
130.29,1038248
130.628,1042123
132.424,1041379
132.693,1052757
133.055,1047289
133.591,1037605
133.614,1039134
134.204,1038560
135.536,1049356
138.586,1049515
139.458,1058366
139.927,1049584
140.565,1050286
140.88,1060083
142.792,1061517
142.831,1072006
146.634,1060779
147.31,1055004
147.344,1057093
147.358,1055056
149.761,1056012
149.779,1057499
152.214,1052229
153.248,1064266
155.934,1062992
156.232,1062358
159.405,1060892
161.767,1057364
162.837,1056742
164.012,1063030
164.862,1064389
167.546,1061135
173.336,1058573
173.46,1057508
173.472,1058946
173.793,1055935
174.808,1055226
175.046,1044280
177.308,1044839
178.487,1052158
178.73,1051377
180.49,1065357
180.868,1057504
184.125,1054308
184.412,1049325
186.067,1048353
188.345,1047918
188.604,1056789
189.029,1060357
189.877,1069298
190.194,1078049
190.234,1081087
191.526,1076077
192.057,1072549
192.629,1075754
193.122,1071624
194.567,1065620
196.345,1053091
196.629,1053177
196.672,1056768
199.906,1055110
200.209,1057574
200.473,1054327
201.411,1055249
202.696,1055504
206.325,1047732
207.087,1039920
208.767,1037643
208.978,1043078
209.793,1044224
210.156,1040246
211.155,1043390
212.738,1052105
213.023,1051013
214.784,1040569
214.825,1044956
216.39,1044341
216.955,1051388
217.438,1049952
218.012,1046883
219.904,1042815
220.501,1041998
222.408,1040256
223.739,1040990
224.087,1036397
224.255,1031602
224.599,1030278
225.154,1024493
225.692,1022886
226.34,1020812
229.839,1021947
230.053,1028358
230.286,1026509
232.354,1029503
232.413,1029675
235.275,1023229
237.221,1016961
237.358,1019038
237.83,1017023
238.027,1013055
238.955,1016815
243.086,1013863
