time,size
0.468,996667
1.593,992529
2.1,994326
2.288,990217
5.64,993925
6.583,992005
7.16,990375
8.411,982682
9.661,981511
11.109,980384
11.604,976936
12.017,979745
13.44,969723
15.038,972060
17.467,965785
17.525,961929
19.738,958051
19.933,958861
20.418,943429
20.985,935363
22.37,924896
22.492,918691
22.634,928029
25.056,931395
25.675,928302
28.039,926686
30.089,925818
30.628,933970
30.988,938640
33.295,940956
33.616,945302
34.81,937299
35.016,930646
35.736,928114
35.853,931070
36.707,936533
36.746,944755
36.783,946314
37.255,938528
38.375,948914
38.646,948979
39.299,943549
39.964,950176
40.264,944615
40.485,943054
41.158,935301
41.984,945238
43.28,952271
43.429,944744
44.547,938074
44.592,941836
45.354,950858
45.513,955449
46.459,944829
46.653,954846
48.683,952718
49.863,942009
50.396,946128
50.447,953042
50.757,954085
51.033,946451
52.944,948689
53.34,944892
53.51,946980
53.671,942243
54.804,940891
55.904,946891
56.707,944196
58.057,943064
58.108,944164
59.707,945209
60.458,952931
62.012,951913
62.07,956837
65.278,956706
65.729,958788
66.236,957778
67.532,959748
67.872,963448
71.016,961240
71.466,969005
72.71,960992
73.392,955162
74.116,958072
74.464,957830
75.089,956860
77.612,963804
78.432,960917
79.161,959304
79.887,954730
80.353,961118
81.312,959858
81.532,961658
83.212,965063
83.307,967716
83.354,976942
83.492,973702
83.847,976881
83.964,978713
84.383,978065
85.082,973114
85.362,966930
87.768,964515
90.386,966878
90.756,968114
92.022,977050
92.315,970410
93.038,968456
94.504,971758
95.029,962302
95.571,964305
96.415,966057
98.387,974363
98.897,976087
99.056,973698
99.557,965134
99.754,967111
102.653,965675
102.913,975763
103.45,973234
106.677,974211
107.144,976480
108.47,983407
109.083,991928
109.233,988598
110.574,996074
113.523,995043
113.677,1003961
114.426,994382
115.221,993985
115.36,987469
115.788,982178
116.78,978971
116.998,977905
117.159,976293
122.502,973239
125.29,980980
128.122,988580
129.853,988025
130.609,987104
130.693,989170
131.778,996718
131.937,1004980
132.954,1004869
135.888,1006834
136.241,1010351
137.784,1006809
138.088,993127
139.128,995607
139.784,995040
141.427,1000020
142.539,989872
143.102,988675
143.125,991254
143.494,985399
144.449,982480
144.884,984936
144.964,986521
145.575,994730
146.975,987309
148.156,986046
148.414,990198
150.669,984433
150.709,989988
152.556,989309
154.033,996742
155.54,999141
155.597,1006781
155.695,1004284
156.458,1004859
157.553,1000325
158.308,1003945
160.745,999582
160.899,997482
161.912,995726
167.281,992362
167.485,998246
167.558,994976
168.092,996261
171.192,988544
172.181,987038
172.961,984920
176.628,979077
178.112,982044
178.934,985621
179.222,970980
179.705,980970
179.903,983553
183.128,974546
183.58,969194
183.954,974068
184.01,970221
184.786,975163
187.688,979790
188.869,972634
189.152,965343
189.815,957966
192.638,961086
194.607,957343
194.704,949446
195.144,942615
196.167,941154
196.343,944750
196.534,942132
197.77,952637
198.16,953303
198.342,951750
199.403,953026
199.635,953742
199.95,949059
200.885,942900
201.387,941991
201.764,940335
201.985,938397
203.025,941206
203.46,936068
204.023,931211
205.926,930337
206.528,929474
211.207,933080
211.901,936694
213.589,931717
213.615,927968
215.34,935393
218.959,929767
218.993,930397
220.447,938444
220.537,937561
220.58,932687
221.811,932711
222.566,934452
222.72,941741
224.097,944473
224.392,950860
225.723,952921
226.254,958453
231.443,959486
231.732,950683
232.341,949013
232.599,955899
233.043,945507
233.51,939103
235.178,942160
236.378,940337
236.498,937349
238.478,932592
238.504,937979
238.526,939983
240.01,940990
