time,size
0.456,1002875
1.195,1005668
4.683,1004253
6.962,997890
8.698,1006036
9.357,997882
26.938,993536
27.198,998728
30.811,999063
31.06,997020
34.576,994553
38.664,980122
40.601,977216
40.76,977458
40.804,967859
41.31,966690
44.579,963782
44.609,968556
47.015,958895
49.081,960115
49.782,966762
51.702,968888
53.748,965789
54.66,973427
54.964,971094
55.637,982807
58.742,979375
62.987,972620
63.023,972230
75.35,973254
80.049,971335
87.942,977781
88.902,974619
89.623,973921
90.046,977727
92.762,978866
98.239,978342
98.308,970287
100.795,971228
106.1,969950
106.471,965142
110.647,962847
116.121,956869
118.425,958151
119.121,956171
119.966,967138
120.156,968028
126.059,973392
128.719,969855
129.296,983196
133.32,981217
135.227,976302
136.563,975870
139.044,974897
141.207,980514
141.658,978324
145.775,974156
150.639,972141
151.496,965153
152.629,955080
154.997,954248
155.321,952275
157.514,952702
164.888,946366
165.17,944552
166.335,939831
166.996,940266
167.444,941147
167.975,936465
173.45,932842
175.202,922793
176.361,928282
182.526,923738
189.19,915015
203.3,910836
208.352,914978
211.671,906347
212.024,898669
213.311,899612
214.084,909428
217.184,911751
217.883,909796
227.532,910221
234.447,909253
237.872,911881
238.56,904870
238.627,911332
242.75,909766
